src,dst,time_s,distance_km,year
21,17,981,16.393,2014
21,18,2093,34.503,2014
21,19,715,11.359,2014
21,20,950,14.862,2014
21,21,0,0.0,2014
21,22,1316,23.995,2014
21,23,2306,34.472,2014
21,24,1998,37.198,2014
21,25,388,6.552,2014
21,26,2258,42.076,2014
21,27,434,7.308,2014
21,28,1348,20.607,2014
21,29,3399,44.453,2014
21,30,767,13.617,2014
21,31,879,13.448,2014
21,32,1567,26.214,2014
21,33,1477,22.844,2014
21,34,1228,22.28,2014
21,35,582,11.134,2014
21,36,544,8.003,2014
21,37,1900,28.133,2014
21,38,3601,49.041,2014
21,39,1348,21.775,2014
21,40,1723,28.65,2014
21,41,1591,22.896,2014
21,42,773,12.642,2014
21,43,2084,39.698,2014
21,44,1144,17.682,2014
21,45,1413,24.056,2014
21,46,1007,17.487,2014
21,47,1637,28.557,2014
21,48,899,14.073,2014
21,49,2237,37.066,2014
21,50,1652,25.615,2014
22,1,870,14.168,2014
22,2,1487,26.351,2014
22,3,1095,20.328,2014
22,4,1578,28.035,2014
22,5,950,19.193,2014
22,6,1585,26.517,2014
22,7,1606,30.888,2014
22,8,1465,25.139,2014
22,9,1456,25.911,2014
22,10,1078,14.903,2014
22,11,1809,32.799,2014
22,12,604,8.079,2014
22,13,733,9.019,2014
22,14,1106,17.345,2014
22,15,1888,31.613,2014
22,16,1290,21.352,2014
22,17,1742,31.759,2014
22,18,955,12.485,2014
22,19,1041,16.459,2014
22,20,766,9.217,2014
22,21,1311,22.807,2014
22,22,0,0.0,2014
22,23,1989,28.832,2014
22,24,694,8.296,2014
22,25,1582,29.355,2014
22,26,1591,29.891,2014
22,27,1627,30.111,2014
22,28,2143,36.778,2014
22,29,2754,31.425,2014
22,30,980,14.631,2014
22,31,956,15.293,2014
22,32,522,5.438,2014
22,33,2272,39.015,2014
22,34,561,10.095,2014
22,35,1087,20.24,2014
22,36,1197,21.157,2014
22,37,2553,40.83,2014
22,38,3275,40.333,2014
22,39,574,10.004,2014
22,40,599,6.933,2014
22,41,1417,22.855,2014
22,42,1859,31.633,2014
22,43,1417,27.513,2014
22,44,725,11.236,2014
22,45,768,11.026,2014
22,46,1512,26.593,2014
22,47,583,7.997,2014
22,48,907,14.332,2014
22,49,1414,19.898,2014
22,50,618,7.528,2014
23,1,3210,49.569,2014
23,2,1223,14.082,2014
23,3,2739,43.511,2014
23,4,1623,21.59,2014
23,5,2337,36.743,2014
23,6,2462,31.871,2014
23,7,2646,42.005,2014
23,8,1907,25.643,2014
23,9,1741,23.901,2014
23,10,2095,30.879,2014
23,11,2616,38.974,2014
23,12,2004,29.068,2014
23,13,2276,34.525,2014
23,14,1264,16.352,2014
23,15,2347,31.57,2014
23,16,946,11.238,2014
23,17,1274,16.217,2014
23,18,2111,29.579,2014
23,19,2646,39.551,2014
23,20,2091,29.64,2014
23,21,2072,27.208,2014
23,22,2071,30.486,2014
23,23,0,0.0,2014
23,24,2241,32.751,2014
23,25,2393,33.114,2014
23,26,2632,41.008,2014
23,27,2348,32.358,2014
23,28,1794,22.03,2014
23,29,3373,38.132,2014
23,30,1689,20.614,2014
23,31,2811,41.639,2014
23,32,2504,35.34,2014
23,33,1490,17.871,2014
23,34,2913,45.987,2014
23,35,1623,19.788,2014
23,36,1990,28.308,2014
23,37,1732,21.298,2014
23,38,3194,34.082,2014
23,39,2925,45.411,2014
23,40,2252,32.888,2014
23,41,951,10.454,2014
23,42,2318,31.59,2014
23,43,2293,34.835,2014
23,44,2937,43.173,2014
23,45,1697,24.761,2014
23,46,1248,14.324,2014
23,47,1772,27.01,2014
23,48,2831,42.264,2014
23,49,2159,29.537,2014
23,50,2055,29.939,2014
24,1,1267,21.659,2014
24,2,2161,39.351,2014
24,3,797,12.806,2014
24,4,2252,41.035,2014
24,5,395,6.038,2014
24,6,2259,39.517,2014
24,7,947,15.468,2014
24,8,2139,38.139,2014
24,9,2130,38.911,2014
24,10,996,15.292,2014
24,11,1150,17.379,2014
24,12,1548,30.084,2014
24,13,155,1.555,2014
24,14,1533,23.225,2014
24,15,2562,44.613,2014
24,16,1555,24.542,2014
24,17,2416,44.759,2014
24,18,807,10.002,2014
24,19,1714,29.436,2014
24,20,1701,30.719,2014
24,21,1985,35.807,2014
24,22,802,9.051,2014
24,23,2254,32.021,2014
24,24,0,0.0,2014
24,25,2256,42.355,2014
24,26,933,14.471,2014
24,27,2301,43.111,2014
24,28,2817,49.778,2014
24,29,2901,32.123,2014
24,30,1930,35.731,2014
24,31,1614,28.736,2014
24,32,497,5.289,2014
24,33,2534,37.365,2014
24,34,897,16.061,2014
24,35,1761,33.24,2014
24,36,1871,34.157,2014
24,37,3227,53.83,2014
24,38,3457,42.319,2014
24,39,1244,23.012,2014
24,40,121,1.159,2014
24,41,1682,26.045,2014
24,42,2533,44.633,2014
24,43,759,12.093,2014
24,44,1394,24.244,2014
24,45,980,13.282,2014
24,46,2186,39.593,2014
24,47,469,5.172,2014
24,48,1577,27.34,2014
24,49,1379,18.578,2014
24,50,309,2.987,2014
25,1,1791,31.532,2014
25,2,931,14.84,2014
25,3,2016,37.692,2014
25,4,768,12.106,2014
25,5,1871,36.557,2014
25,6,593,8.016,2014
25,7,2527,48.252,2014
25,8,622,9.212,2014
25,9,632,9.376,2014
25,10,2576,48.076,2014
25,11,2730,50.163,2014
25,12,1379,19.443,2014
25,13,2169,41.403,2014
25,14,1211,20.042,2014
25,15,414,6.073,2014
25,16,1580,25.597,2014
25,17,809,13.156,2014
25,18,2347,39.683,2014
25,19,953,15.485,2014
25,20,1205,20.041,2014
25,21,348,5.936,2014
25,22,1570,29.174,2014
25,23,2270,31.603,2014
25,24,2253,42.377,2014
25,25,0,0.0,2014
25,26,2513,47.255,2014
25,27,45,0.756,2014
25,28,1176,17.37,2014
25,29,3653,49.633,2014
25,30,1022,18.797,2014
25,31,1118,17.574,2014
25,32,1821,31.393,2014
25,33,1305,19.607,2014
25,34,1482,27.459,2014
25,35,795,13.966,2014
25,36,652,10.112,2014
25,37,1728,24.896,2014
25,38,3852,50.682,2014
25,39,1586,25.901,2014
25,40,1977,33.829,2014
25,41,1730,27.345,2014
25,42,385,6.093,2014
25,43,2338,44.877,2014
25,44,1382,21.808,2014
25,45,1667,29.236,2014
25,46,956,15.082,2014
25,47,1892,33.737,2014
25,48,1138,18.199,2014
25,49,2492,42.246,2014
25,50,1906,30.794,2014
26,1,1533,26.804,2014
26,2,2427,44.496,2014
26,3,1063,17.95,2014
26,4,2518,46.18,2014
26,5,661,11.183,2014
26,6,2525,44.662,2014
26,7,397,4.1,2014
26,8,2404,43.284,2014
26,9,2396,44.056,2014
26,10,766,12.429,2014
26,11,684,8.896,2014
26,12,2198,35.503,2014
26,13,840,13.553,2014
26,14,2059,33.738,2014
26,15,2828,49.758,2014
26,16,2051,33.485,2014
26,17,2682,49.904,2014
26,18,976,15.616,2014
26,19,1980,34.581,2014
26,20,1967,35.864,2014
26,21,2251,40.952,2014
26,22,1568,28.61,2014
26,23,2682,40.803,2014
26,24,924,14.527,2014
26,25,2522,47.5,2014
26,26,0,0.0,2014
26,27,2567,48.256,2014
26,28,3083,54.923,2014
26,29,3048,39.042,2014
26,30,2196,40.876,2014
26,31,1880,33.881,2014
26,32,1429,22.226,2014
26,33,3212,57.16,2014
26,34,1162,21.206,2014
26,35,2026,38.385,2014
26,36,2136,39.302,2014
26,37,3493,58.975,2014
26,38,3733,49.955,2014
26,39,1510,28.157,2014
26,40,953,14.867,2014
26,41,2145,33.962,2014
26,42,2799,49.778,2014
26,43,515,9.27,2014
26,44,1660,29.389,2014
26,45,1438,25.631,2014
26,46,2452,44.738,2014
26,47,1135,19.339,2014
26,48,1842,32.485,2014
26,49,1526,25.497,2014
26,50,1077,16.674,2014
27,1,1836,32.288,2014
27,2,886,14.084,2014
27,3,2061,38.448,2014
27,4,722,11.351,2014
27,5,1917,37.313,2014
27,6,638,8.772,2014
27,7,2572,49.008,2014
27,8,576,8.456,2014
27,9,587,8.621,2014
27,10,2621,48.832,2014
27,11,2775,50.919,2014
27,12,1425,20.199,2014
27,13,2215,42.159,2014
27,14,1165,19.286,2014
27,15,368,5.317,2014
27,16,1535,24.841,2014
27,17,764,12.401,2014
27,18,2305,35.924,2014
27,19,998,16.241,2014
27,20,1250,20.797,2014
27,21,393,6.692,2014
27,22,1616,29.93,2014
27,23,2225,30.848,2014
27,24,2298,43.133,2014
27,25,45,0.756,2014
27,26,2558,48.011,2014
27,27,0,0.0,2014
27,28,1131,16.615,2014
27,29,3611,45.875,2014
27,30,979,15.039,2014
27,31,1163,18.33,2014
27,32,1867,32.149,2014
27,33,1260,18.852,2014
27,34,1527,28.215,2014
27,35,734,11.083,2014
27,36,607,9.356,2014
27,37,1682,24.141,2014
27,38,3806,49.926,2014
27,39,1632,26.657,2014
27,40,2023,34.585,2014
27,41,1684,26.586,2014
27,42,339,5.337,2014
27,43,2384,45.633,2014
27,44,1428,22.564,2014
27,45,1625,25.477,2014
27,46,910,14.326,2014
27,47,1849,29.978,2014
27,48,1183,18.955,2014
27,49,2450,38.488,2014
27,50,1952,31.55,2014
28,1,2339,38.383,2014
28,2,1101,14.4,2014
28,3,2565,44.543,2014
28,4,752,10.404,2014
28,5,2420,43.408,2014
28,6,1897,28.555,2014
28,7,3075,55.103,2014
28,8,1036,14.458,2014
28,9,870,12.715,2014
28,10,2854,45.117,2014
28,11,3278,57.014,2014
28,12,1970,26.852,2014
28,13,2718,48.254,2014
28,14,1295,18.044,2014
28,15,1075,12.99,2014
28,16,1664,23.596,2014
28,17,642,8.443,2014
28,18,2733,40.083,2014
28,19,1776,28.365,2014
28,20,1724,26.216,2014
28,21,1507,23.891,2014
28,22,2119,36.025,2014
28,23,2021,25.532,2014
28,24,2801,49.228,2014
28,25,1523,21.928,2014
28,26,3061,54.106,2014
28,27,1478,21.172,2014
28,28,0,0.0,2014
28,29,4080,52.092,2014
28,30,1310,20.32,2014
28,31,1941,30.453,2014
28,32,2370,38.244,2014
28,33,587,2.663,2014
28,34,2030,34.31,2014
28,35,1163,17.922,2014
28,36,1120,17.123,2014
28,37,855,5.619,2014
28,38,3936,48.684,2014
28,39,2054,34.225,2014
28,40,2526,40.68,2014
28,41,1814,25.344,2014
28,42,1047,13.01,2014
28,43,2887,51.728,2014
28,44,2067,31.987,2014
28,45,2023,31.482,2014
28,46,1126,14.642,2014
28,47,2278,34.137,2014
28,48,1960,31.078,2014
28,49,2906,44.134,2014
28,50,2188,33.93,2014
29,1,3725,52.762,2014
29,2,3022,37.573,2014
29,3,3255,43.909,2014
29,4,3365,42.718,2014
29,5,2853,37.141,2014
29,6,3647,46.039,2014
29,7,2895,38.835,2014
29,8,3258,39.863,2014
29,9,3250,40.635,2014
29,10,2344,27.709,2014
29,11,2865,35.804,2014
29,12,2648,29.876,2014
29,13,2811,32.855,2014
29,14,2777,33.534,2014
29,15,3735,46.397,2014
29,16,2618,28.921,2014
29,17,3562,46.02,2014
29,18,2372,26.891,2014
29,19,3426,43.895,2014
29,20,2810,31.014,2014
29,21,3266,42.565,2014
29,22,2696,30.486,2014
29,23,3248,36.239,2014
29,24,2776,31.081,2014
29,25,3515,47.661,2014
29,26,2881,37.838,2014
29,27,3560,48.417,2014
29,28,3897,50.703,2014
29,29,0,0.0,2014
29,30,2807,32.276,2014
29,31,3431,40.397,2014
29,32,3458,46.205,2014
29,33,3777,47.674,2014
29,34,3354,47.164,2014
29,35,2880,34.964,2014
29,36,2990,35.881,2014
29,37,4020,51.101,2014
29,38,4300,45.391,2014
29,39,3181,39.905,2014
29,40,2787,31.218,2014
29,41,2711,29.398,2014
29,42,3706,46.417,2014
29,43,2541,31.665,2014
29,44,3306,40.166,2014
29,45,1936,19.66,2014
29,46,3047,37.815,2014
29,47,2263,24.831,2014
29,48,3436,40.86,2014
29,49,1740,15.254,2014
29,50,2565,28.417,2014
30,1,1544,25.334,2014
30,2,686,10.25,2014
30,3,1769,31.494,2014
30,4,792,12.453,2014
30,5,1624,30.359,2014
30,6,1172,17.147,2014
30,7,2279,42.052,2014
30,8,784,10.972,2014
30,9,704,10.659,2014
30,10,1718,27.313,2014
30,11,2482,43.963,2014
30,12,971,8.682,2014
30,13,1922,35.203,2014
30,14,692,9.026,2014
30,15,1260,17.506,2014
30,16,1061,14.581,2014
30,17,957,16.176,2014
30,18,1664,24.348,2014
30,19,987,15.317,2014
30,20,695,8.658,2014
30,21,791,13.674,2014
30,22,984,13.532,2014
30,23,1868,24.636,2014
30,24,1306,18.645,2014
30,25,1040,18.77,2014
30,26,2265,41.055,2014
30,27,1086,19.526,2014
30,28,1357,21.195,2014
30,29,2970,34.3,2014
30,30,0,0.0,2014
30,31,1151,17.405,2014
30,32,1574,25.195,2014
30,33,1487,23.432,2014
30,34,1234,21.261,2014
30,35,406,6.073,2014
30,36,516,6.99,2014
30,37,1752,24.729,2014
30,38,3173,38.887,2014
30,39,1258,21.176,2014
30,40,1730,27.631,2014
30,41,1210,16.328,2014
30,42,1231,17.526,2014
30,43,2091,38.677,2014
30,44,1271,18.938,2014
30,45,984,13.902,2014
30,46,711,10.492,2014
30,47,1209,18.403,2014
30,48,1171,18.03,2014
30,49,1795,26.907,2014
30,50,1238,17.065,2014
31,1,1012,15.827,2014
31,2,1339,20.973,2014
31,3,1385,24.319,2014
31,4,1430,22.657,2014
31,5,1241,23.184,2014
31,6,873,5.382,2014
31,7,1896,34.879,2014
31,8,1156,16.337,2014
31,9,1245,17.692,2014
31,10,1945,34.703,2014
31,11,2099,36.79,2014
31,12,780,12.525,2014
31,13,1538,28.03,2014
31,14,1439,20.405,2014
31,15,1415,19.816,2014
31,16,1870,27.398,2014
31,17,1487,22.913,2014
31,18,2156,37.89,2014
31,19,165,2.09,2014
31,20,933,13.16,2014
31,21,838,11.008,2014
31,22,940,15.801,2014
31,23,2663,38.2,2014
31,24,1622,29.004,2014
31,25,1108,17.558,2014
31,26,1882,33.882,2014
31,27,1154,18.314,2014
31,28,1854,27.126,2014
31,29,3755,48.181,2014
31,30,1124,17.345,2014
31,31,0,0.0,2014
31,32,1190,18.019,2014
31,33,1983,29.361,2014
31,34,851,14.086,2014
31,35,938,14.862,2014
31,36,1049,14.521,2014
31,37,2405,35.452,2014
31,38,3958,52.769,2014
31,39,525,8.56,2014
31,40,1346,20.456,2014
31,41,2020,29.146,2014
31,42,1386,19.836,2014
31,43,1708,31.504,2014
31,44,321,4.467,2014
31,45,1770,27.784,2014
31,46,1364,21.215,2014
31,47,1405,22.829,2014
31,48,76,0.858,2014
31,49,2235,34.73,2014
31,50,1368,21.388,2014
32,1,872,11.516,2014
32,2,1766,29.208,2014
32,3,820,10.973,2014
32,4,1857,30.892,2014
32,5,675,9.838,2014
32,6,1864,29.374,2014
32,7,1330,21.533,2014
32,8,1743,27.996,2014
32,9,1735,28.768,2014
32,10,1380,21.357,2014
32,11,1533,23.444,2014
32,12,1153,19.941,2014
32,13,578,6.125,2014
32,14,1544,22.155,2014
32,15,2167,34.47,2014
32,16,1728,26.162,2014
32,17,2021,34.616,2014
32,18,1180,13.699,2014
32,19,1319,19.293,2014
32,20,1306,20.576,2014
32,21,1590,25.664,2014
32,22,524,5.462,2014
32,23,2428,33.642,2014
32,24,496,5.238,2014
32,25,1860,32.212,2014
32,26,1316,20.536,2014
32,27,1906,32.968,2014
32,28,2422,39.635,2014
32,29,3274,35.82,2014
32,30,1535,25.588,2014
32,31,1219,18.593,2014
32,32,0,0.0,2014
32,33,2551,41.872,2014
32,34,487,5.366,2014
32,35,1365,23.097,2014
32,36,1475,24.014,2014
32,37,2831,43.687,2014
32,38,3713,45.143,2014
32,39,848,12.869,2014
32,40,377,4.079,2014
32,41,1856,27.665,2014
32,42,2138,34.49,2014
32,43,1142,18.158,2014
32,44,999,14.101,2014
32,45,1206,15.836,2014
32,46,1791,29.45,2014
32,47,812,9.874,2014
32,48,1181,17.197,2014
32,49,1752,22.275,2014
32,50,611,6.714,2014
33,1,2377,38.96,2014
33,2,902,11.534,2014
33,3,2602,45.12,2014
33,4,785,9.857,2014
33,5,2458,43.985,2014
33,6,1935,29.131,2014
33,7,3112,55.674,2014
33,8,1074,15.035,2014
33,9,908,13.292,2014
33,10,2642,42.608,2014
33,11,3315,57.585,2014
33,12,1674,27.212,2014
33,13,2755,48.825,2014
33,14,1096,15.178,2014
33,15,1514,20.961,2014
33,16,1464,20.728,2014
33,17,441,5.607,2014
33,18,2534,37.217,2014
33,19,1814,28.942,2014
33,20,1762,26.793,2014
33,21,1545,24.468,2014
33,22,2157,36.602,2014
33,23,1822,22.666,2014
33,24,2838,49.799,2014
33,25,1561,22.505,2014
33,26,3098,54.677,2014
33,27,1515,21.749,2014
33,28,592,2.663,2014
33,29,3880,49.226,2014
33,30,1347,20.897,2014
33,31,1978,31.03,2014
33,32,2408,38.821,2014
33,33,0,0.0,2014
33,34,2068,34.887,2014
33,35,1201,18.499,2014
33,36,1158,17.7,2014
33,37,434,4.37,2014
33,38,3737,45.818,2014
33,39,2092,34.802,2014
33,40,2564,41.257,2014
33,41,1614,22.476,2014
33,42,1485,20.981,2014
33,43,2924,52.299,2014
33,44,2105,32.564,2014
33,45,1970,29.144,2014
33,46,927,11.776,2014
33,47,2079,31.271,2014
33,48,1998,31.655,2014
33,49,2706,41.268,2014
33,50,2361,34.203,2014
34,1,488,6.18,2014
34,2,1372,23.964,2014
34,3,731,11.983,2014
34,4,1463,25.648,2014
34,5,586,10.848,2014
34,6,1470,24.13,2014
34,7,1242,22.543,2014
34,8,1349,22.752,2014
34,9,1341,23.524,2014
34,10,1291,22.367,2014
34,11,1444,24.454,2014
34,12,759,14.697,2014
34,13,884,15.694,2014
34,14,1471,23.398,2014
34,15,1773,29.226,2014
34,16,1903,30.391,2014
34,17,1627,29.372,2014
34,18,1502,25.554,2014
34,19,925,14.049,2014
34,20,912,15.332,2014
34,21,1196,20.42,2014
34,22,513,8.079,2014
34,23,2696,41.188,2014
34,24,762,8.793,2014
34,25,1466,26.968,2014
34,26,1227,21.546,2014
34,27,1512,27.724,2014
34,28,2028,34.391,2014
34,29,3573,48.98,2014
34,30,1141,20.344,2014
34,31,825,13.349,2014
34,32,487,5.199,2014
34,33,2157,36.628,2014
34,34,0,0.0,2014
34,35,971,17.853,2014
34,36,1081,18.77,2014
34,37,2437,38.443,2014
34,38,3702,47.761,2014
34,39,454,7.625,2014
34,40,686,7.934,2014
34,41,1844,30.283,2014
34,42,1744,29.246,2014
34,43,1053,19.168,2014
34,44,605,8.857,2014
34,45,1195,18.453,2014
34,46,1397,24.206,2014
34,47,978,15.107,2014
34,48,787,11.953,2014
34,49,2052,35.435,2014
34,50,941,13.666,2014
35,1,1509,24.692,2014
35,2,400,6.111,2014
35,3,1734,30.852,2014
35,4,460,7.1,2014
35,5,1589,29.715,2014
35,6,1020,14.553,2014
35,7,2245,41.41,2014
35,8,378,4.899,2014
35,9,339,4.976,2014
35,10,2294,41.232,2014
35,11,2447,43.319,2014
35,12,1139,13.161,2014
35,13,1887,34.559,2014
35,14,577,6.863,2014
35,15,886,12.867,2014
35,16,1049,16.865,2014
35,17,625,10.823,2014
35,18,1903,29.072,2014
35,19,946,14.674,2014
35,20,925,13.36,2014
35,21,630,9.89,2014
35,22,1289,22.334,2014
35,23,1724,23.338,2014
35,24,1970,35.533,2014
35,25,698,11.621,2014
35,26,2230,40.413,2014
35,27,653,10.865,2014
35,28,1026,15.842,2014
35,29,3210,39.023,2014
35,30,499,6.314,2014
35,31,1110,16.762,2014
35,32,1539,24.553,2014
35,33,1155,18.079,2014
35,34,1200,20.619,2014
35,35,0,0.0,2014
35,36,267,3.291,2014
35,37,1466,20.59,2014
35,38,3321,41.953,2014
35,39,1224,20.534,2014
35,40,1695,26.989,2014
35,41,1198,18.613,2014
35,42,858,12.887,2014
35,43,2056,38.033,2014
35,44,1236,18.296,2014
35,45,1224,18.626,2014
35,46,425,6.353,2014
35,47,1448,23.126,2014
35,48,1130,17.387,2014
35,49,2048,31.636,2014
35,50,1477,21.789,2014
36,1,1396,23.037,2014
36,2,606,8.682,2014
36,3,1621,29.197,2014
36,4,697,10.367,2014
36,5,1477,28.061,2014
36,6,907,12.733,2014
36,7,2132,39.756,2014
36,8,461,5.931,2014
36,9,500,6.37,2014
36,10,2181,39.578,2014
36,11,2335,41.665,2014
36,12,1027,11.506,2014
36,13,1774,32.905,2014
36,14,688,7.943,2014
36,15,841,11.366,2014
36,16,1120,14.936,2014
36,17,861,14.09,2014
36,18,1791,27.417,2014
36,19,833,13.019,2014
36,20,852,12.104,2014
36,21,518,8.073,2014
36,22,1176,20.679,2014
36,23,1930,25.909,2014
36,24,1858,33.879,2014
36,25,652,10.12,2014
36,26,2118,38.759,2014
36,27,607,9.364,2014
36,28,1279,18.674,2014
36,29,3097,37.368,2014
36,30,465,6.532,2014
36,31,998,15.107,2014
36,32,1427,22.897,2014
36,33,1409,20.911,2014
36,34,1087,18.964,2014
36,35,220,2.578,2014
36,36,0,0.0,2014
36,37,1671,23.161,2014
36,38,3299,41.956,2014
36,39,1111,18.879,2014
36,40,1583,25.334,2014
36,41,1269,16.684,2014
36,42,812,11.386,2014
36,43,1944,36.379,2014
36,44,1124,16.641,2014
36,45,1111,16.971,2014
36,46,631,8.924,2014
36,47,1335,21.471,2014
36,48,1017,15.732,2014
36,49,1936,29.981,2014
36,50,1365,20.134,2014
37,1,2625,42.463,2014
37,2,1150,15.038,2014
37,3,2850,48.623,2014
37,4,1038,14.484,2014
37,5,2705,47.488,2014
37,6,2183,32.634,2014
37,7,3361,59.183,2014
37,8,1322,18.538,2014
37,9,1156,16.795,2014
37,10,2890,46.107,2014
37,11,3411,54.202,2014
37,12,1922,30.715,2014
37,13,3003,52.334,2014
37,14,1344,18.682,2014
37,15,1762,24.464,2014
37,16,1712,24.232,2014
37,17,689,9.111,2014
37,18,2782,40.722,2014
37,19,2061,32.445,2014
37,20,2010,30.296,2014
37,21,1793,27.971,2014
37,22,2404,40.105,2014
37,23,2070,26.17,2014
37,24,2796,40.517,2014
37,25,1809,26.008,2014
37,26,3347,58.186,2014
37,27,1763,25.252,2014
37,28,845,6.677,2014
37,29,4128,52.728,2014
37,30,1595,24.4,2014
37,31,2226,34.533,2014
37,32,2655,42.324,2014
37,33,433,4.37,2014
37,34,2316,38.39,2014
37,35,1449,22.002,2014
37,36,1406,21.203,2014
37,37,0,0.0,2014
37,38,3985,49.322,2014
37,39,2340,38.305,2014
37,40,2811,44.76,2014
37,41,1862,25.98,2014
37,42,1733,24.484,2014
37,43,3173,55.808,2014
37,44,2352,36.067,2014
37,45,2218,32.648,2014
37,46,1175,15.28,2014
37,47,2327,34.776,2014
37,48,2246,35.158,2014
37,49,2954,44.767,2014
37,50,2611,37.744,2014
38,1,4139,54.337,2014
38,2,2961,35.3,2014
38,3,4054,56.28,2014
38,4,3304,40.445,2014
38,5,3652,49.512,2014
38,6,4059,52.569,2014
38,7,3695,51.206,2014
38,8,3486,44.007,2014
38,9,3349,42.234,2014
38,10,3143,40.08,2014
38,11,3665,48.175,2014
38,12,3291,39.337,2014
38,13,3490,43.456,2014
38,14,2715,31.261,2014
38,15,4100,52.983,2014
38,16,2561,26.642,2014
38,17,3501,43.747,2014
38,18,3159,38.78,2014
38,19,3873,50.738,2014
38,20,3379,39.909,2014
38,21,3678,49.095,2014
38,22,3359,40.755,2014
38,23,3191,33.958,2014
38,24,3455,41.682,2014
38,25,3927,54.191,2014
38,26,3680,50.209,2014
38,27,3878,51.23,2014
38,28,4021,49.56,2014
38,29,4380,46.69,2014
38,30,3219,38.806,2014
38,31,4037,52.826,2014
38,32,3791,45.609,2014
38,33,3716,45.401,2014
38,34,3830,50.264,2014
38,35,3238,38.761,2014
38,36,3473,44.085,2014
38,37,3959,48.828,2014
38,38,0,0.0,2014
38,39,3843,50.173,2014
38,40,3466,41.819,2014
38,41,2655,27.119,2014
38,42,4071,53.003,2014
38,43,3341,44.036,2014
38,44,4157,54.359,2014
38,45,2854,33.367,2014
38,46,2986,35.542,2014
38,47,2986,35.941,2014
38,48,4057,53.451,2014
38,49,3207,38.738,2014
38,50,3269,38.872,2014
39,1,603,7.726,2014
39,2,1415,24.649,2014
39,3,1009,18.392,2014
39,4,1505,26.333,2014
39,5,864,17.257,2014
39,6,1620,23.68,2014
39,7,1520,28.952,2014
39,8,1392,23.437,2014
39,9,1384,24.209,2014
39,10,1569,28.776,2014
39,11,1722,30.863,2014
39,12,801,15.382,2014
39,13,1162,22.103,2014
39,14,1514,24.083,2014
39,15,1922,28.776,2014
39,16,1763,30.585,2014
39,17,1670,30.057,2014
39,18,1780,31.963,2014
39,19,672,11.05,2014
39,20,955,16.017,2014
39,21,1345,19.97,2014
39,22,559,9.884,2014
39,23,2738,41.875,2014
39,24,1052,16.396,2014
39,25,1616,26.518,2014
39,26,1505,27.955,2014
39,27,1661,27.274,2014
39,28,2071,35.076,2014
39,29,3227,40.657,2014
39,30,1184,21.029,2014
39,31,564,9.193,2014
39,32,814,12.092,2014
39,33,2200,37.313,2014
39,34,475,8.159,2014
39,35,1014,18.538,2014
39,36,1124,19.455,2014
39,37,2480,39.128,2014
39,38,3748,49.566,2014
39,39,0,0.0,2014
39,40,970,14.529,2014
39,41,1890,32.088,2014
39,42,1893,28.796,2014
39,43,1331,25.577,2014
39,44,370,5.896,2014
39,45,1241,20.258,2014
39,46,1439,24.891,2014
39,47,1024,16.912,2014
39,48,488,8.335,2014
39,49,2330,41.844,2014
39,50,987,15.471,2014
40,1,1029,13.946,2014
40,2,1922,31.638,2014
40,3,797,8.522,2014
40,4,2013,33.322,2014
40,5,441,6.53,2014
40,6,2021,31.804,2014
40,7,993,15.96,2014
40,8,1900,30.426,2014
40,9,1892,31.198,2014
40,10,1042,15.784,2014
40,11,1195,17.871,2014
40,12,1309,22.371,2014
40,13,200,2.047,2014
40,14,1579,22.907,2014
40,15,2323,36.9,2014
40,16,1601,24.227,2014
40,17,2178,37.046,2014
40,18,814,9.669,2014
40,19,1475,21.723,2014
40,20,1462,23.006,2014
40,21,1746,28.094,2014
40,22,681,7.894,2014
40,23,2300,31.706,2014
40,24,118,1.159,2014
40,25,2017,34.642,2014
40,26,978,14.963,2014
40,27,2062,35.398,2014
40,28,2578,42.065,2014
40,29,2907,31.79,2014
40,30,1692,28.018,2014
40,31,1376,21.023,2014
40,32,359,3.747,2014
40,33,2708,44.302,2014
40,34,658,8.348,2014
40,35,1522,25.527,2014
40,36,1632,26.444,2014
40,37,2988,46.117,2014
40,38,3503,42.004,2014
40,39,1005,15.299,2014
40,40,0,0.0,2014
40,41,1728,25.73,2014
40,42,2294,36.92,2014
40,43,804,12.585,2014
40,44,1156,16.531,2014
40,45,987,12.95,2014
40,46,1947,31.88,2014
40,47,482,5.598,2014
40,48,1338,19.627,2014
40,49,1386,18.245,2014
40,50,322,3.413,2014
41,1,2233,35.752,2014
41,2,866,12.099,2014
41,3,2120,35.191,2014
41,4,1210,17.244,2014
41,5,1718,28.423,2014
41,6,1983,27.642,2014
41,7,2110,35.164,2014
41,8,1392,20.806,2014
41,9,1254,19.033,2014
41,10,1558,24.038,2014
41,11,2080,32.133,2014
41,12,1385,20.748,2014
41,13,1657,26.205,2014
41,14,614,8.061,2014
41,15,2006,29.782,2014
41,16,219,2.393,2014
41,17,1578,21.095,2014
41,18,1575,22.738,2014
41,19,1966,32.149,2014
41,20,1472,21.32,2014
41,21,1593,22.979,2014
41,22,1452,22.166,2014
41,23,944,10.454,2014
41,24,1622,24.431,2014
41,25,1829,28.785,2014
41,26,2096,34.167,2014
41,27,1784,28.029,2014
41,28,2098,26.908,2014
41,29,2796,30.653,2014
41,30,1210,16.386,2014
41,31,2131,34.237,2014
41,32,1885,27.021,2014
