src,dst,time_s_2018,distance_km_2018,year,time_s_2025,distance_km_2025,delta_time_s,delta_distance_km,pct_time,pct_distance
12,5,1159,23.114,2018,1195,17.791,36,-5.323,3.106125970664366,-23.02933287185256
12,6,1109,16.508,2018,1540,21.298,431,4.789999999999999,38.86384129846709,29.016234552944027
12,7,1815,34.809,2018,1904,30.211,89,-4.597999999999999,4.90358126721763,-13.209227498635409
12,8,1025,15.693,2018,1195,19.401,170,3.708,16.585365853658537,23.628369336646916
12,9,1017,16.465,2018,1017,16.873,0,0.40800000000000125,0.0,2.477983601579115
12,10,1864,34.633,2018,1368,19.119,-496,-15.514000000000003,-26.609442060085836,-44.79542632749113
12,11,2017,36.72,2018,1938,29.673,-79,-7.047000000000001,-3.9167079821517103,-19.191176470588236
12,12,0,0.0,2018,0,0.0,0,0.0,,
12,13,1272,18.164,2018,1022,15.0,-250,-3.1640000000000015,-19.654088050314467,-17.419070689275497
12,14,1096,14.811,2018,815,12.462,-281,-2.349,-25.638686131386862,-15.859833907231113
12,15,1411,21.604,2018,1674,26.251,263,4.647000000000002,18.6392629340893,21.50990557304204
12,16,1313,20.27,2018,1292,18.284,-21,-1.9860000000000007,-1.5993907083015995,-9.797730636408488
12,17,1303,22.313,2018,1440,23.654,137,1.341000000000001,10.514198004604758,6.009949356877161
12,18,1257,16.707,2018,1255,16.682,-2,-0.02500000000000213,-0.15910898965791567,-0.14963787633927175
12,19,827,13.025,2018,976,13.599,149,0.5739999999999998,18.016928657799276,4.406909788867561
12,20,223,2.092,2018,285,2.795,62,0.7029999999999998,27.802690582959645,33.60420650095601
12,21,834,12.798,2018,1044,16.14,210,3.3420000000000005,25.179856115107913,26.113455227379283
12,22,557,7.366,2018,499,7.357,-58,-0.008999999999999453,-10.412926391382406,-0.12218300298668822
12,23,2013,27.75,2018,1846,26.627,-167,-1.123000000000001,-8.296075509190263,-4.046846846846851
12,24,1042,14.272,2018,1004,14.807,-38,0.5350000000000001,-3.6468330134357005,3.748598654708521
12,25,1105,19.346,2018,1298,21.351,193,2.004999999999999,17.466063348416288,10.36389951411144
12,26,1800,33.812,2018,1983,31.401,183,-2.410999999999998,10.166666666666666,-7.130604519105637
12,27,1150,20.102,2018,1337,22.058,187,1.9559999999999995,16.26086956521739,9.730375087056013
12,28,1703,27.332,2018,1851,29.571,148,2.2390000000000008,8.690546095126248,8.191863017708185
12,29,2797,31.464,2018,3444,31.338,647,-0.12599999999999767,23.13192706471219,-0.4004576659038828
12,30,734,9.992,2018,670,10.171,-64,0.1789999999999985,-8.71934604904632,1.7914331465171986
12,31,838,11.193,2018,1106,15.831,268,4.638,31.980906921241047,41.436612168319485
12,32,1059,14.083,2018,935,13.084,-124,-0.9990000000000006,-11.709159584513692,-7.093659021515306
12,33,1833,29.569,2018,1651,28.548,-182,-1.0210000000000008,-9.929078014184398,-3.4529405796611345
12,34,770,14.016,2018,954,16.121,184,2.1049999999999986,23.896103896103895,15.018550228310493
12,35,647,10.794,2018,756,12.654,109,1.8599999999999994,16.846986089644513,17.23179544191217
12,36,757,11.711,2018,867,13.624,110,1.9130000000000003,14.53104359313078,16.335069592690633
12,37,2113,31.384,2018,2015,35.259,-98,3.875,-4.637955513487932,12.347055824624013
12,38,3298,39.251,2018,3099,47.98,-199,8.729,-6.033959975742874,22.238923849073906
12,39,788,13.352,2018,912,14.574,124,1.2219999999999995,15.736040609137056,9.152186938286395
12,40,1137,16.077,2018,1020,14.612,-117,-1.4650000000000016,-10.29023746701847,-9.112396591403877
12,41,1441,21.773,2018,1469,20.468,28,-1.3049999999999997,1.9430950728660652,-5.993661874799062
12,42,1382,21.624,2018,1618,25.843,236,4.219000000000001,17.0767004341534,19.510728819829826
12,43,1626,31.434,2018,1506,23.039,-120,-8.395,-7.380073800738007,-26.70675065216008
12,44,731,11.379,2018,773,11.448,42,0.06900000000000084,5.745554035567715,0.606380174004753
12,45,811,11.067,2018,920,12.826,109,1.7590000000000003,13.440197287299629,15.894099575314
12,46,1072,17.147,2018,1052,17.168,-20,0.021000000000000796,-1.8656716417910446,0.12247040298594972
12,47,1047,14.66,2018,814,12.187,-233,-2.4730000000000008,-22.25405921680993,-16.86903137789905
12,48,843,11.656,2018,1005,15.334,162,3.677999999999999,19.217081850533805,31.554564172958123
12,49,1636,24.077,2018,1649,23.988,13,-0.08900000000000219,0.7946210268948656,-0.3696473813182796
12,50,860,11.569,2018,787,11.522,-73,-0.0470000000000006,-8.488372093023255,-0.40625810355260256
13,1,1211,20.958,2018,1337,18.261,126,-2.696999999999999,10.404624277456648,-12.86859433152018
13,2,2104,38.65,2018,1666,27.244,-438,-11.405999999999999,-20.817490494296578,-29.510996119016813
13,3,741,12.104,2018,1131,9.886,390,-2.218,52.63157894736842,-18.32452081956378
13,4,2195,40.334,2018,2038,31.569,-157,-8.765000000000004,-7.152619589977221,-21.731045767838555
13,5,339,5.337,2018,275,3.747,-64,-1.5899999999999999,-18.87905604719764,-29.7920179876335
13,6,2203,38.816,2018,2330,34.385,127,-4.4310000000000045,5.764866091693146,-11.415395713108008
13,7,890,14.767,2018,929,14.715,39,-0.0519999999999996,4.382022471910112,-0.3521365206202993
13,8,2082,37.438,2018,1927,27.525,-155,-9.913000000000004,-7.4447646493756,-26.4784443613441
13,9,2074,38.21,2018,1775,27.799,-299,-10.411000000000001,-14.416586306653809,-27.246794032975664
13,10,939,14.591,2018,902,14.584,-37,-0.006999999999999673,-3.940362087326944,-0.04797477897333749
13,11,1093,16.678,2018,1040,16.62,-53,-0.05799999999999983,-4.84903934126258,-0.347763520805851
13,12,1491,29.383,2018,1057,15.171,-434,-14.212,-29.107981220657276,-48.36810400571759
13,13,0,0.0,2018,0,0.0,0,0.0,,
13,14,1465,22.729,2018,1404,22.886,-61,0.15700000000000003,-4.163822525597269,0.6907475031897577
13,15,2505,43.912,2018,2336,35.209,-169,-8.702999999999996,-6.746506986027945,-19.819183822189824
13,16,1486,24.046,2018,1583,22.572,97,-1.4740000000000002,6.527590847913863,-6.129917657822507
13,17,2360,44.058,2018,2066,35.714,-294,-8.344000000000001,-12.45762711864407,-18.93867175087385
13,18,734,9.175,2018,874,10.112,140,0.9369999999999994,19.07356948228883,10.212534059945497
13,19,1657,28.735,2018,1722,26.938,65,-1.7970000000000006,3.922751961375981,-6.253697581346791
13,20,1644,30.018,2018,1198,16.291,-446,-13.727,-27.128953771289538,-45.72922912918915
13,21,1928,35.106,2018,1834,29.227,-94,-5.879000000000001,-4.875518672199171,-16.746425112516384
13,22,905,10.503,2018,695,9.55,-210,-0.9529999999999994,-23.204419889502763,-9.073598019613438
13,23,2186,31.525,2018,2193,31.677,7,0.15200000000000102,0.32021957913998167,0.48215701823949575
13,24,164,1.702,2018,168,1.692,4,-0.010000000000000009,2.4390243902439024,-0.5875440658049359
13,25,2199,41.654,2018,2088,34.438,-111,-7.216000000000001,-5.0477489768076405,-17.323666394583956
13,26,876,13.77,2018,1008,15.905,132,2.135,15.068493150684931,15.50472040668119
13,27,2244,42.41,2018,2028,31.039,-216,-11.370999999999995,-9.62566844919786,-26.812072624381035
13,28,2760,49.077,2018,2456,41.77,-304,-7.306999999999995,-11.014492753623188,-14.888848136601657
13,29,2827,31.296,2018,3545,31.859,718,0.5630000000000024,25.3979483551468,1.7989519427402938
13,30,1874,35.03,2018,1428,21.097,-446,-13.933,-23.799359658484526,-39.77447901798458
13,31,1557,28.035,2018,1833,28.983,276,0.9480000000000004,17.726396917148364,3.3814874264312484
13,32,569,6.173,2018,515,6.232,-54,0.05900000000000016,-9.490333919156415,0.9557751498461066
13,33,2466,36.869,2018,2215,37.11,-251,0.24099999999999966,-10.178426601784265,0.6536656811955834
13,34,840,15.36,2018,852,12.908,12,-2.452,1.4285714285714286,-15.963541666666666
13,35,1704,32.539,2018,1418,21.613,-286,-10.926000000000002,-16.784037558685448,-33.578167737176926
13,36,1814,33.456,2018,1529,22.583,-285,-10.873000000000005,-15.711135611907387,-32.49940219990437
13,37,2708,40.296,2018,2579,43.821,-129,3.5249999999999986,-4.763663220088627,8.747766527695052
13,38,3388,41.823,2018,3348,52.316,-40,10.493000000000002,-1.1806375442739079,25.089065825024516
13,39,1187,22.311,2018,1247,21.126,60,-1.1849999999999987,5.054759898904802,-5.31128143068441
13,40,193,2.043,2018,220,2.117,27,0.07399999999999984,13.989637305699482,3.622124326970134
13,41,1614,25.549,2018,1717,24.804,103,-0.745000000000001,6.381660470879802,-2.915965399819958
13,42,2476,43.932,2018,2280,34.801,-196,-9.131,-7.915993537964459,-20.784394063552764
13,43,702,11.392,2018,722,11.342,20,-0.049999999999998934,2.849002849002849,-0.4389044943820131
13,44,1338,23.543,2018,1421,22.742,83,-0.8009999999999984,6.203288490284006,-3.4022851803083647
13,45,912,12.787,2018,1005,14.182,93,1.3949999999999996,10.197368421052632,10.90951747868929
13,46,2129,38.892,2018,1623,26.754,-506,-12.138000000000002,-23.767026773132926,-31.209503239740823
13,47,477,6.034,2018,451,6.296,-26,0.26200000000000045,-5.450733752620545,4.342061650646345
13,48,1520,26.639,2018,1658,27.45,138,0.8109999999999999,9.078947368421053,3.0444085738954163
13,49,1306,17.751,2018,1269,17.827,-37,0.07600000000000051,-2.833078101071975,0.42814489324545385
13,50,317,3.849,2018,326,4.159,9,0.3099999999999996,2.8391167192429023,8.054040010392299
14,1,1873,28.944,2018,1937,29.153,64,0.20899999999999963,3.4169781099839827,0.722084024322829
14,2,349,4.829,2018,355,5.169,6,0.33999999999999986,1.7191977077363898,7.040795195692687
14,3,2098,35.104,2018,2432,33.899,334,-1.2049999999999983,15.919923736892278,-3.43265724703737
14,4,692,9.974,2018,634,9.826,-58,-0.1479999999999997,-8.38150289017341,-1.4838580308802856
14,5,1650,26.579,2018,1583,26.914,-67,0.33500000000000085,-4.0606060606060606,1.260393543775164
14,6,1384,18.808,2018,1657,22.573,273,3.7650000000000006,19.72543352601156,20.018077413866443
14,7,2175,35.293,2018,2179,39.316,4,4.023000000000003,0.1839080459770115,11.398860963930533
14,8,874,13.536,2018,801,10.713,-73,-2.8230000000000004,-8.352402745995423,-20.855496453900713
14,9,737,11.763,2018,623,8.185,-114,-3.5779999999999994,-15.468113975576662,-30.41741052452605
14,10,1595,25.757,2018,1645,28.224,50,2.4669999999999987,3.1347962382445136,9.577978801879096
14,11,2116,33.851,2018,2215,38.778,99,4.927,4.678638941398866,14.554961448701661
14,12,977,13.276,2018,833,12.733,-144,-0.5429999999999993,-14.73899692937564,-4.090087375715572
14,13,1589,24.361,2018,1481,24.314,-108,-0.0470000000000006,-6.796727501573317,-0.1929313246582677
14,14,0,0.0,2018,0,0.0,0,0.0,,
14,15,1350,17.61,2018,1311,22.242,-39,4.6320000000000014,-2.888888888888889,26.303236797274288
14,16,464,6.308,2018,538,6.193,74,-0.11500000000000021,15.948275862068966,-1.8230818008877652
14,17,889,13.276,2018,756,13.639,-133,0.36299999999999955,-14.960629921259844,2.734257306417592
14,18,1541,22.792,2018,1640,26.901,99,4.108999999999998,6.424399740428294,18.028255528255517
14,19,1309,18.926,2018,1522,21.04,213,2.1140000000000008,16.27196333078686,11.169819296206281
14,20,1025,13.447,2018,827,11.091,-198,-2.356,-19.317073170731707,-17.520636573213356
14,21,994,14.145,2018,1161,17.415,167,3.2699999999999996,16.800804828973842,23.117709437963942
14,22,1138,17.302,2018,1047,16.065,-91,-1.2369999999999983,-7.996485061511424,-7.149462489885552
14,23,1267,16.353,2018,1124,14.62,-143,-1.7330000000000023,-11.286503551696923,-10.597443894086725
14,24,1554,22.585,2018,1364,21.109,-190,-1.475999999999999,-12.226512226512225,-6.535311047155187
14,25,1242,19.237,2018,1208,17.732,-34,-1.504999999999999,-2.737520128824477,-7.823465197276078
14,26,2160,34.296,2018,2258,40.506,98,6.210000000000001,4.537037037037037,18.107067879636112
14,27,1131,16.276,2018,1156,16.951,25,0.6750000000000007,2.2104332449160036,4.147210616859184
14,28,1409,19.089,2018,1146,19.695,-263,0.6060000000000016,-18.665720369056068,3.1746031746031833
14,29,2887,34.8,2018,3385,32.458,498,-2.3419999999999987,17.2497402147558,-6.729885057471262
14,30,610,7.551,2018,537,5.499,-73,-2.0520000000000005,-11.967213114754099,-27.17520858164482
14,31,1474,21.014,2018,1645,23.561,171,2.5470000000000006,11.601085481682496,12.120491101170652
14,32,1571,22.157,2018,1482,21.792,-89,-0.36499999999999844,-5.665181413112667,-1.647334928013713
14,33,1104,14.93,2018,905,15.035,-199,0.10500000000000043,-18.02536231884058,0.7032819825854014
14,34,1564,24.871,2018,1493,23.851,-71,-1.0199999999999996,-4.539641943734015,-4.101161995898837
14,35,545,6.725,2018,744,9.801,199,3.0760000000000005,36.51376146788991,45.73977695167287
14,36,631,7.546,2018,705,10.221,74,2.675,11.727416798732172,35.449244632918095
14,37,1347,18.357,2018,1269,21.746,-78,3.3889999999999993,-5.79064587973274,18.461622269434
14,38,2744,31.392,2018,2440,37.06,-304,5.668000000000003,-11.078717201166182,18.055555555555564
14,39,1588,24.786,2018,1546,26.124,-42,1.3379999999999974,-2.644836272040302,5.398208666182511
14,40,1565,22.722,2018,1381,20.914,-184,-1.8079999999999998,-11.757188498402556,-7.957046034680045
14,41,614,8.056,2018,702,8.014,88,-0.041999999999999815,14.332247557003258,-0.5213505461767605
14,42,1321,17.63,2018,1254,21.756,-67,4.126000000000001,-5.071915215745648,23.403289846851965
14,43,1793,29.713,2018,1782,32.144,-11,2.4309999999999974,-0.6134969325153374,8.181604011712036
14,44,1600,22.548,2018,1516,23.748,-84,1.2000000000000028,-5.25,5.321979776476862
14,45,977,14.718,2018,1023,16.438,46,1.7199999999999989,4.7082906857727735,11.686370430765042
14,46,374,5.071,2018,313,4.679,-61,-0.39199999999999946,-16.31016042780749,-7.730230723723121
14,47,1086,16.846,2018,1025,16.848,-61,0.0019999999999988916,-5.616942909760589,0.011872254541130783
14,48,1494,21.639,2018,1544,23.064,50,1.4250000000000007,3.3467202141900936,6.585332039373356
14,49,1713,26.842,2018,1622,27.023,-91,0.18100000000000094,-5.312317571511968,0.6743163698681207
14,50,1368,19.776,2018,1148,17.824,-220,-1.9519999999999982,-16.08187134502924,-9.87055016181229
15,1,2093,33.71,2018,2324,36.585,231,2.875,11.036789297658862,8.52862652032038
15,2,1002,14.715,2018,1118,17.899,116,3.184000000000001,11.57684630738523,21.637784573564396
15,3,2318,39.87,2018,2891,42.85,573,2.980000000000004,24.71958584987058,7.474291447203421
15,4,708,10.084,2018,820,11.302,112,1.218,15.819209039548024,12.078540261800873
15,5,2174,38.734,2018,2344,41.489,170,2.7549999999999955,7.8196872125115,7.112614240718735
15,6,1008,14.089,2018,1431,17.322,423,3.2329999999999988,41.964285714285715,22.946979913407613
15,7,2829,50.429,2018,3032,53.187,203,2.7579999999999956,7.175680452456698,5.469075333637382
15,8,579,7.233,2018,609,7.35,30,0.11699999999999999,5.181347150259067,1.6175860638739115
15,9,572,7.352,2018,619,7.584,47,0.23199999999999932,8.216783216783217,3.1556039173014048
15,10,2878,50.251,2018,2887,49.854,9,-0.39699999999999847,0.3127171646977068,-0.7900340291735457
15,11,3032,52.338,2018,3143,55.09,111,2.7520000000000024,3.660949868073879,5.2581298482937875
15,12,1682,21.621,2018,1603,24.7,-79,3.0790000000000006,-4.69678953626635,14.240784422552153
15,13,2471,43.578,2018,2430,37.612,-41,-5.966000000000001,-1.6592472683124242,-13.690394235623483
15,14,1281,19.917,2018,1339,22.381,58,2.4639999999999986,4.5277127244340365,12.371341065421491
15,15,0,0.0,2018,0,0.0,0,0.0,,
15,16,1650,25.469,2018,2084,30.533,434,5.064,26.3030303030303,19.88299501354588
15,17,749,11.134,2018,762,11.47,13,0.3360000000000003,1.7356475300400533,3.017783366265496
15,18,2527,37.868,2018,2767,44.029,240,6.161000000000001,9.497427779976256,16.269673603042147
15,19,1253,17.663,2018,1617,21.646,364,3.9830000000000005,29.05027932960894,22.549963199909417
15,20,1507,22.219,2018,1656,24.421,149,2.201999999999998,9.887193098871931,9.910437013366929
15,21,763,12.009,2018,929,12.842,166,0.8330000000000002,21.756225425950195,6.936464318427847
15,22,1873,31.352,2018,1908,29.971,35,-1.3810000000000002,1.868659903897491,-4.404822658841542
15,23,2210,29.581,2018,1663,24.247,-547,-5.334,-24.751131221719458,-18.031844765220917
15,24,2554,44.552,2018,2412,37.419,-142,-7.133000000000003,-5.559906029757244,-16.010504578919022
15,25,415,6.073,2018,499,6.608,84,0.5349999999999993,20.240963855421686,8.809484603984838
15,26,2815,49.432,2018,3111,54.377,296,4.945,10.515097690941385,10.003641365916815
15,27,369,5.317,2018,446,5.827,77,0.5099999999999998,20.867208672086722,9.591875117547485
15,28,1070,12.985,2018,843,12.081,-227,-0.9039999999999999,-21.214953271028037,-6.961879091259145
15,29,3835,47.82,2018,4809,54.06,974,6.240000000000002,25.397653194263363,13.048933500627358
15,30,1203,16.984,2018,1490,21.307,287,4.322999999999997,23.857024106400665,25.453367875647647
15,31,1418,19.752,2018,1952,25.195,534,5.443000000000001,37.65867418899859,27.556703118671532
15,32,2124,33.571,2018,2258,37.441,134,3.8700000000000045,6.308851224105462,11.527806737958372
15,33,1245,17.585,2018,980,13.313,-265,-4.272,-21.285140562248998,-24.293431902189365
15,34,1784,29.637,2018,1881,31.28,97,1.6430000000000007,5.437219730941703,5.5437459931841975
15,35,958,13.028,2018,1075,15.752,117,2.724,12.21294363256785,20.90881178999079
15,36,831,11.302,2018,1014,14.396,183,3.094000000000001,22.021660649819495,27.375685719341718
15,37,1668,22.873,2018,1413,20.902,-255,-1.971,-15.287769784172662,-8.61714685436978
15,38,3922,50.557,2018,3762,58.175,-160,7.617999999999995,-4.07955124936257,15.068140910259697
15,39,1887,28.079,2018,1934,33.553,47,5.473999999999997,2.4907260201377848,19.494996260550575
15,40,2280,36.007,2018,2429,37.224,149,1.2169999999999987,6.535087719298245,3.379898353098006
15,41,1800,27.217,2018,2011,29.141,211,1.9239999999999995,11.722222222222223,7.069111217253921
15,42,128,1.432,2018,57,0.486,-71,-0.946,-55.46875,-66.06145251396647
15,43,2640,47.052,2018,2825,49.812,185,2.759999999999998,7.007575757575757,5.865850548329504
15,44,1683,23.986,2018,2070,28.049,387,4.062999999999999,22.994652406417114,16.93904777787042
15,45,1849,27.423,2018,2089,31.381,240,3.958000000000002,12.979989183342347,14.433140064909026
15,46,1026,14.957,2018,1115,17.916,89,2.9589999999999996,8.674463937621832,19.78337901985692
15,47,2072,31.922,2018,2268,38.474,196,6.551999999999996,9.45945945945946,20.525029760040084
15,48,1438,20.377,2018,1852,24.702,414,4.325000000000003,28.789986091794155,21.224910438239206
15,49,2673,40.433,2018,2865,48.654,192,8.221000000000004,7.182940516273851,20.332401751044948
15,50,2102,30.586,2018,2196,34.134,94,3.548000000000002,4.471931493815414,11.600078467272615
16,1,2076,33.827,2018,2856,48.2,780,14.373000000000005,37.57225433526011,42.48972714104119
16,2,696,10.051,2018,847,10.86,151,0.8089999999999993,21.695402298850574,8.048950353198679
16,3,1963,33.266,2018,2650,39.825,687,6.559000000000005,34.99745287824758,19.716827992544957
16,4,1039,15.196,2018,1106,13.43,67,-1.766,6.4485081809432145,-11.621479336667544
16,5,1561,26.498,2018,1801,32.84,240,6.342000000000002,15.374759769378604,23.93388180240019
16,6,1812,25.594,2018,2188,32.004,376,6.409999999999997,20.750551876379692,25.04493240603265
16,7,1991,34.345,2018,1897,34.538,-94,0.19299999999999784,-4.721245605223506,0.561944970155766
16,8,1221,18.758,2018,1360,19.935,139,1.1769999999999996,11.384111384111383,6.2746561467107345
16,9,1084,16.985,2018,1180,17.379,96,0.3940000000000019,8.856088560885608,2.3196938475125224
16,10,1440,23.219,2018,1362,23.446,-78,0.2270000000000003,-5.416666666666667,0.9776476161764086
16,11,1961,31.314,2018,1932,34.0,-29,2.686,-1.4788373278939317,8.577633007600435
16,12,1228,18.823,2018,1304,19.165,76,0.34199999999999875,6.188925081433225,1.8169261010465854
16,13,1500,24.28,2018,1721,28.886,221,4.605999999999998,14.733333333333334,18.97034596375617
16,14,443,6.013,2018,567,6.512,124,0.49899999999999967,27.99097065462754,8.29868617994345
16,15,1835,27.734,2018,1983,29.269,148,1.5349999999999966,8.065395095367847,5.534722723011454
16,16,0,0.0,2018,0,0.0,0,0.0,,
16,17,1236,18.498,2018,1428,20.666,192,2.1679999999999993,15.53398058252427,11.72018596605038
16,18,1456,21.919,2018,1358,22.123,-98,0.20400000000000063,-6.730769230769231,0.9306993932204966
16,19,1810,30.224,2018,2053,30.471,243,0.2469999999999999,13.425414364640883,0.81723133933298
16,20,1316,19.395,2018,1299,17.523,-17,-1.8719999999999999,-1.2917933130699089,-9.651972157772622
16,21,1422,20.931,2018,1692,26.846,270,5.914999999999999,18.9873417721519,28.25951937317853
16,22,1296,20.241,2018,1300,18.487,4,-1.7540000000000013,0.30864197530864196,-8.665579763845667
16,23,937,11.06,2018,917,11.324,-20,0.26399999999999935,-2.134471718249733,2.38698010849909
16,24,1465,22.506,2018,1629,26.378,164,3.872,11.194539249146757,17.204301075268816
16,25,1658,26.737,2018,1767,26.954,109,0.2170000000000023,6.574185765983112,0.8116093802595741
16,26,1977,33.348,2018,1976,35.728,-1,2.3800000000000026,-0.05058168942842691,7.136859781696062
16,27,1613,25.981,2018,1714,26.173,101,0.19199999999999662,6.261624302541848,0.7390015780762734
16,28,1756,24.311,2018,1817,26.722,61,2.4110000000000014,3.4738041002277904,9.91732137715438
16,29,2718,30.474,2018,3102,27.68,384,-2.7940000000000005,14.1280353200883,-9.168471483887906
16,30,1039,14.338,2018,1035,11.614,-4,-2.7239999999999984,-0.384985563041386,-18.998465615845994
16,31,1974,32.312,2018,2176,32.992,202,0.6799999999999997,10.233029381965553,2.10448130725427
16,32,1728,25.096,2018,2386,41.878,658,16.782,38.0787037037037,66.87121453618107
16,33,1451,20.152,2018,1578,22.07,127,1.9179999999999993,8.752584424534804,9.517665740373161
16,34,1767,29.752,2018,2355,42.853,588,13.101000000000003,33.276740237691,44.03401452003228
16,35,973,13.512,2018,1275,19.232,302,5.719999999999999,31.038026721479962,42.332741267021895
16,36,1208,18.836,2018,1263,19.443,55,0.6070000000000029,4.5529801324503305,3.2225525589297246
16,37,1694,23.579,2018,1943,28.781,249,5.201999999999998,14.698937426210154,22.06200432588319
16,38,2539,26.422,2018,2072,31.962,-467,5.539999999999999,-18.393068137061835,20.96737567178866
16,39,1781,29.663,2018,2077,35.555,296,5.8919999999999995,16.619876473891075,19.863129150793917
16,40,1476,22.643,2018,1645,26.183,169,3.539999999999999,11.449864498644986,15.633970763591392
16,41,235,2.447,2018,277,2.386,42,-0.06099999999999994,17.872340425531917,-2.492848385778502
16,42,1806,27.754,2018,1925,28.783,119,1.029,6.5891472868217065,3.7075736830727095
16,43,1637,27.175,2018,1500,27.366,-137,0.19099999999999895,-8.368967623701893,0.7028518859245592
16,44,2094,33.845,2018,2048,33.179,-46,-0.6659999999999968,-2.1967526265520534,-1.9677943566257845
16,45,922,14.516,2018,902,14.756,-20,0.2400000000000002,-2.1691973969631237,1.653348029760266
16,46,721,10.293,2018,805,10.37,84,0.07699999999999996,11.650485436893204,0.7480812202467693
16,47,996,16.765,2018,1192,20.535,196,3.7699999999999996,19.67871485943775,22.48732478377572
16,48,1994,32.937,2018,2076,32.495,82,-0.44200000000000017,4.112337011033099,-1.3419558551173458
16,49,1503,21.877,2018,1340,22.245,-163,0.3680000000000021,-10.844976713240188,1.6821319193673818
16,50,1279,19.696,2018,1484,24.073,205,4.376999999999999,16.028146989835808,22.222786352558888
17,1,1936,33.354,2018,2029,35.319,93,1.9650000000000034,4.803719008264463,5.891347364633937
17,2,541,7.315,2018,458,7.673,-83,0.35799999999999965,-15.341959334565619,4.894053315105942
17,3,2161,39.514,2018,2596,41.584,435,2.0700000000000003,20.129569643683478,5.238649592549476
17,4,344,4.25,2018,450,6.259,106,2.0090000000000003,30.813953488372093,47.27058823529413
17,5,2016,38.379,2018,2049,40.223,33,1.8440000000000012,1.636904761904762,4.804710909612031
17,6,1494,23.529,2018,1710,25.884,216,2.3550000000000004,14.457831325301203,10.008925156190235
17,7,2671,50.068,2018,2861,49.522,190,-0.5459999999999994,7.113440658929241,-1.0905168970200516
17,8,656,10.683,2018,874,14.561,218,3.878,33.23170731707317,36.300664607320044
17,9,466,7.687,2018,694,12.005,228,4.3180000000000005,48.927038626609445,56.17275920385067
17,10,2280,38.382,2018,2327,38.429,47,0.04700000000000415,2.06140350877193,0.12245323328644717
17,11,2874,51.979,2018,2897,48.984,23,-2.9949999999999974,0.8002783576896312,-5.761942322861151
17,12,1232,21.606,2018,1308,23.434,76,1.8279999999999994,6.1688311688311686,8.460612792742753
17,13,2313,43.219,2018,1984,34.545,-329,-8.674,-14.22395157803718,-20.0698766746107
17,14,734,10.959,2018,599,10.981,-135,0.02200000000000024,-18.392370572207085,0.200748243452872
17,15,847,11.903,2018,837,12.688,-10,0.7850000000000001,-1.1806375442739079,6.594976056456356
17,16,1103,16.511,2018,1047,16.42,-56,-0.09099999999999753,-5.077062556663645,-0.5511477197020019
17,17,0,0.0,2018,0,0.0,0,0.0,,
17,18,2296,37.082,2018,2322,37.106,26,0.02400000000000091,1.132404181184669,0.06472142818618443
17,19,1372,23.336,2018,1693,29.457,321,6.121000000000002,23.396501457725947,26.22985944463491
17,20,1320,21.188,2018,1360,23.155,40,1.9670000000000023,3.0303030303030303,9.283556730224667
17,21,1104,18.862,2018,1226,20.727,122,1.865000000000002,11.05072463768116,9.887604707878285
17,22,1715,30.996,2018,1538,27.39,-177,-3.605999999999998,-10.32069970845481,-11.633759194734798
17,23,1264,15.713,2018,1045,14.482,-219,-1.2309999999999999,-17.325949367088608,-7.834277349964997
17,24,2396,44.193,2018,1867,31.34,-529,-12.852999999999998,-22.07846410684474,-29.083791550698074
17,25,1120,16.902,2018,1005,14.802,-115,-2.1000000000000014,-10.267857142857142,-12.4245651402201
17,26,2657,49.071,2018,2940,50.712,283,1.6410000000000053,10.651110274745953,3.3441340099040278
17,27,1074,16.146,2018,953,14.021,-121,-2.125,-11.266294227188082,-13.161154465502293
17,28,648,8.443,2018,671,10.141,23,1.6980000000000004,3.5493827160493825,20.11133483358996
17,29,3519,45.003,2018,4067,42.664,548,-2.3389999999999986,15.572605853935778,-5.197431282358951
17,30,906,15.292,2018,1028,16.824,122,1.5320000000000018,13.46578366445916,10.018310227569984
17,31,1537,25.424,2018,1737,29.724,200,4.300000000000001,13.012361743656472,16.913152926368788
17,32,1966,33.215,2018,1963,36.175,-3,2.9599999999999937,-0.1525940996948118,8.911636308896563
17,33,653,8.736,2018,431,5.481,-222,-3.255000000000001,-33.996937212863706,-37.259615384615394
17,34,1626,29.281,2018,1586,30.014,-40,0.7330000000000005,-2.4600246002460024,2.503329804309964
17,35,759,12.893,2018,781,14.745,22,1.8519999999999985,2.898550724637681,14.364383774140995
17,36,716,12.094,2018,777,14.069,61,1.9750000000000014,8.519553072625698,16.330411774433614
17,37,1079,14.031,2018,795,12.192,-284,-1.8390000000000004,-26.32066728452271,-13.106692324139408
17,38,3375,41.599,2018,3020,46.779,-355,5.180000000000007,-10.518518518518519,12.452222409192546
17,39,1650,29.196,2018,1638,32.287,-12,3.0909999999999975,-0.7272727272727273,10.587066721468686
17,40,2122,35.651,2018,1884,31.145,-238,-4.506000000000004,-11.215834118755891,-12.639196656475281
17,41,1252,18.257,2018,1270,17.745,18,-0.5120000000000005,1.4376996805111821,-2.804403790327
17,42,818,11.923,2018,779,12.202,-39,0.2789999999999999,-4.767726161369193,2.3400150968715923
17,43,2482,46.693,2018,2464,42.35,-18,-4.342999999999996,-0.7252215954875101,-9.301180048401251
