src,dst,time_s,distance_km,year
22,21,1073,13.178,2025
22,22,0,0.0,2025
22,23,952,11.862,2025
22,24,967,15.124,2025
22,25,987,12.043,2025
22,26,888,11.223,2025
22,27,1048,13.293,2025
22,28,1125,15.166,2025
22,29,55,0.47,2025
22,30,911,11.661,2025
22,31,971,12.666,2025
22,32,928,11.081,2025
22,33,950,11.553,2025
22,34,754,9.171,2025
22,35,826,10.125,2025
22,36,950,11.598,2025
22,37,948,12.009,2025
22,38,982,12.249,2025
22,39,892,11.196,2025
22,40,813,10.21,2025
22,41,959,12.106,2025
22,42,1092,15.227,2025
22,43,1008,12.726,2025
22,44,850,10.845,2025
22,45,758,9.111,2025
22,46,1012,12.728,2025
22,47,1135,14.506,2025
22,48,1064,14.193,2025
22,49,780,9.247,2025
22,50,790,9.399,2025
23,1,998,12.133,2025
23,2,585,8.063,2025
23,3,135,1.345,2025
23,4,582,8.247,2025
23,5,451,6.555,2025
23,6,449,6.429,2025
23,7,818,12.339,2025
23,8,445,6.625,2025
23,9,411,4.925,2025
23,10,726,11.268,2025
23,11,377,5.022,2025
23,12,507,7.126,2025
23,13,637,9.405,2025
23,14,972,12.241,2025
23,15,329,4.393,2025
23,16,435,6.358,2025
23,17,427,6.376,2025
23,18,470,6.387,2025
23,19,629,8.297,2025
23,20,520,7.33,2025
23,21,644,8.629,2025
23,22,1017,12.301,2025
23,23,0,0.0,2025
23,24,414,6.144,2025
23,25,629,8.664,2025
23,26,600,8.797,2025
23,27,626,8.856,2025
23,28,366,4.577,2025
23,29,1029,12.42,2025
23,30,481,7.112,2025
23,31,306,4.39,2025
23,32,539,6.869,2025
23,33,415,5.014,2025
23,34,388,5.262,2025
23,35,490,6.912,2025
23,36,415,5.059,2025
23,37,659,9.583,2025
23,38,693,9.823,2025
23,39,55,0.683,2025
23,40,218,2.711,2025
23,41,670,9.68,2025
23,42,269,3.389,2025
23,43,579,8.177,2025
23,44,390,5.067,2025
23,45,418,5.741,2025
23,46,420,5.738,2025
23,47,848,12.959,2025
23,48,404,4.917,2025
23,49,429,5.888,2025
23,50,423,5.49,2025
24,1,929,12.76,2025
24,2,853,14.061,2025
24,3,382,5.875,2025
24,4,818,10.99,2025
24,5,688,9.298,2025
24,6,643,11.084,2025
24,7,1012,16.994,2025
24,8,639,11.28,2025
24,9,623,10.529,2025
24,10,921,15.923,2025
24,11,679,8.642,2025
24,12,743,9.869,2025
24,13,873,12.148,2025
24,14,905,12.889,2025
24,15,523,9.048,2025
24,16,672,9.101,2025
24,17,663,9.119,2025
24,18,738,12.385,2025
24,19,823,12.952,2025
24,20,715,11.985,2025
24,21,838,13.284,2025
24,22,949,12.928,2025
24,23,435,6.912,2025
24,24,0,0.0,2025
24,25,896,14.662,2025
24,26,836,11.54,2025
24,27,820,13.511,2025
24,28,317,4.106,2025
24,29,961,13.047,2025
24,30,676,11.767,2025
24,31,500,9.045,2025
24,32,799,12.598,2025
24,33,595,9.631,2025
24,34,699,9.002,2025
24,35,726,9.655,2025
24,36,602,9.676,2025
24,37,896,12.326,2025
24,38,929,12.566,2025
24,39,384,6.455,2025
24,40,447,5.454,2025
24,41,906,12.423,2025
24,42,422,6.854,2025
24,43,773,12.832,2025
24,44,547,9.719,2025
24,45,717,9.365,2025
24,46,614,10.393,2025
24,47,1042,17.614,2025
24,48,256,3.543,2025
24,49,745,12.586,2025
24,50,735,9.23,2025
25,1,1039,12.103,2025
25,2,149,1.437,2025
25,3,710,9.801,2025
25,4,468,5.449,2025
25,5,312,3.778,2025
25,6,523,6.852,2025
25,7,348,4.032,2025
25,8,304,3.891,2025
25,9,413,5.016,2025
25,10,306,3.845,2025
25,11,349,4.076,2025
25,12,312,3.411,2025
25,13,416,5.39,2025
25,14,1013,12.211,2025
25,15,573,7.473,2025
25,16,405,5.006,2025
25,17,368,4.497,2025
25,18,372,3.798,2025
25,19,544,6.96,2025
25,20,348,4.046,2025
25,21,405,4.17,2025
25,22,1058,12.271,2025
25,23,664,9.497,2025
25,24,898,14.54,2025
25,25,0,0.0,2025
25,26,372,4.177,2025
25,27,448,5.602,2025
25,28,881,13.019,2025
25,29,1070,12.39,2025
25,30,275,3.272,2025
25,31,567,7.583,2025
25,32,462,5.154,2025
25,33,637,7.836,2025
25,34,465,5.84,2025
25,35,389,4.637,2025
25,36,645,7.881,2025
25,37,438,5.568,2025
25,38,415,5.16,2025
25,39,681,10.01,2025
25,40,601,7.854,2025
25,41,384,4.932,2025
25,42,740,11.055,2025
25,43,314,3.35,2025
25,44,440,5.873,2025
25,45,290,3.575,2025
25,46,526,6.786,2025
25,47,383,4.67,2025
25,48,817,12.615,2025
25,49,276,3.147,2025
25,50,500,6.068,2025
26,1,885,10.355,2025
26,2,211,2.452,2025
26,3,688,9.111,2025
26,4,161,1.753,2025
26,5,156,1.946,2025
26,6,557,7.677,2025
26,7,572,7.705,2025
26,8,400,5.605,2025
26,9,394,5.206,2025
26,10,530,7.518,2025
26,11,287,3.572,2025
26,12,201,2.238,2025
26,13,63,0.746,2025
26,14,859,10.463,2025
26,15,555,7.663,2025
26,16,249,3.174,2025
26,17,212,2.665,2025
26,18,375,4.862,2025
26,19,737,9.545,2025
26,20,411,5.177,2025
26,21,630,7.832,2025
26,22,905,10.523,2025
26,23,645,9.687,2025
26,24,724,11.735,2025
26,25,336,4.019,2025
26,26,0,0.0,2025
26,27,564,7.556,2025
26,28,775,11.544,2025
26,29,917,10.642,2025
26,30,426,5.924,2025
26,31,548,7.773,2025
26,32,443,5.344,2025
26,33,619,8.026,2025
26,34,413,5.337,2025
26,35,157,1.632,2025
26,36,626,8.071,2025
26,37,85,0.924,2025
26,38,119,1.164,2025
26,39,545,7.89,2025
26,40,463,6.588,2025
26,41,96,1.021,2025
26,42,721,11.245,2025
26,43,539,7.012,2025
26,44,403,5.619,2025
26,45,229,3.029,2025
26,46,560,7.611,2025
26,47,600,8.569,2025
26,48,714,10.571,2025
26,49,258,3.337,2025
26,50,448,5.565,2025
27,1,1110,13.444,2025
27,2,461,5.975,2025
27,3,588,7.911,2025
27,4,691,8.674,2025
27,5,536,7.003,2025
27,6,376,4.146,2025
27,7,280,3.222,2025
27,8,188,2.23,2025
27,9,398,4.827,2025
27,10,188,2.151,2025
27,11,420,5.417,2025
27,12,535,6.636,2025
27,13,640,8.615,2025
27,14,1084,13.552,2025
27,15,415,5.048,2025
27,16,629,8.231,2025
27,17,592,7.722,2025
27,18,273,3.22,2025
27,19,277,2.006,2025
27,20,350,4.039,2025
27,21,342,3.352,2025
27,22,1130,13.612,2025
27,23,541,7.607,2025
27,24,776,12.65,2025
27,25,474,5.457,2025
27,26,596,7.405,2025
27,27,0,0.0,2025
27,28,759,11.129,2025
27,29,1142,13.731,2025
27,30,209,2.403,2025
27,31,387,4.334,2025
27,32,335,3.258,2025
27,33,515,5.946,2025
27,34,521,6.746,2025
27,35,612,7.862,2025
27,36,522,5.991,2025
27,37,662,8.793,2025
27,38,639,8.385,2025
27,39,558,8.12,2025
27,40,591,8.258,2025
27,41,608,8.157,2025
27,42,617,9.165,2025
27,43,299,3.09,2025
27,44,321,4.017,2025
27,45,443,5.827,2025
27,46,364,3.671,2025
27,47,309,3.842,2025
27,48,695,10.725,2025
27,49,375,4.763,2025
27,50,557,6.974,2025
28,1,1286,18.108,2025
28,2,790,11.438,2025
28,3,437,5.199,2025
28,4,849,12.918,2025
28,5,719,11.226,2025
28,6,581,8.461,2025
28,7,950,14.371,2025
28,8,577,8.657,2025
28,9,561,7.906,2025
28,10,858,13.3,2025
28,11,748,10.549,2025
28,12,774,11.797,2025
28,13,905,14.076,2025
28,14,1262,18.237,2025
28,15,461,6.425,2025
28,16,703,11.029,2025
28,17,694,11.047,2025
28,18,656,9.284,2025
28,19,761,10.329,2025
28,20,652,9.362,2025
28,21,776,10.661,2025
28,22,1305,18.276,2025
28,23,491,6.24,2025
28,24,424,5.891,2025
28,25,834,12.039,2025
28,26,867,13.468,2025
28,27,758,10.888,2025
28,28,0,0.0,2025
28,29,1317,18.395,2025
28,30,613,9.144,2025
28,31,438,6.422,2025
28,32,737,9.975,2025
28,33,533,7.008,2025
28,34,644,9.439,2025
28,35,757,11.583,2025
28,36,540,7.053,2025
28,37,927,14.254,2025
28,38,961,14.494,2025
28,39,440,5.782,2025
28,40,479,7.382,2025
28,41,938,14.351,2025
28,42,360,4.231,2025
28,43,711,10.209,2025
28,44,484,7.096,2025
28,45,735,10.861,2025
28,46,583,8.395,2025
28,47,979,14.991,2025
28,48,348,3.982,2025
28,49,682,9.962,2025
28,50,679,9.667,2025
29,1,105,0.851,2025
29,2,1005,11.588,2025
29,3,1059,12.534,2025
29,4,933,10.819,2025
29,5,850,9.914,2025
29,6,1072,12.94,2025
29,7,1169,14.032,2025
29,8,947,11.488,2025
29,9,949,11.089,2025
29,10,1127,13.845,2025
29,11,799,8.779,2025
29,12,906,10.485,2025
29,13,988,11.977,2025
29,14,732,6.581,2025
29,15,1057,12.815,2025
29,16,862,10.07,2025
29,17,839,9.836,2025
29,18,921,10.745,2025
29,19,1252,14.808,2025
29,20,965,11.06,2025
29,21,1136,13.324,2025
29,22,126,1.034,2025
29,23,1015,12.008,2025
29,24,1029,15.27,2025
29,25,1049,12.189,2025
29,26,951,11.369,2025
29,27,1111,13.439,2025
29,28,1188,15.312,2025
29,29,0,0.0,2025
29,30,973,11.807,2025
29,31,1034,12.812,2025
29,32,990,11.227,2025
29,33,1012,11.699,2025
29,34,817,9.317,2025
29,35,888,10.271,2025
29,36,1012,11.744,2025
29,37,1010,12.155,2025
29,38,1044,12.395,2025
29,39,955,11.342,2025
29,40,876,10.356,2025
29,41,1021,12.252,2025
29,42,1154,15.373,2025
29,43,1071,12.872,2025
29,44,912,10.991,2025
29,45,820,9.257,2025
29,46,1075,12.874,2025
29,47,1198,14.652,2025
29,48,1127,14.339,2025
29,49,842,9.393,2025
29,50,852,9.545,2025
30,1,986,11.832,2025
30,2,337,4.363,2025
30,3,486,6.74,2025
30,4,568,7.062,2025
30,5,412,5.391,2025
30,6,306,4.02,2025
30,7,345,4.256,2025
30,8,86,1.059,2025
30,9,296,3.656,2025
30,10,303,4.069,2025
30,11,296,3.805,2025
30,12,411,5.024,2025
30,13,516,7.003,2025
30,14,960,11.94,2025
30,15,313,3.877,2025
30,16,505,6.619,2025
30,17,468,6.11,2025
30,18,149,1.608,2025
30,19,347,3.577,2025
30,20,226,2.427,2025
30,21,181,1.593,2025
30,22,1006,12.0,2025
30,23,439,6.436,2025
30,24,674,11.479,2025
30,25,326,3.476,2025
30,26,472,5.793,2025
30,27,231,2.655,2025
30,28,657,9.958,2025
30,29,1018,12.119,2025
30,30,0,0.0,2025
30,31,307,3.987,2025
30,32,233,2.087,2025
30,33,413,4.775,2025
30,34,378,4.837,2025
30,35,488,6.25,2025
30,36,420,4.82,2025
30,37,538,7.181,2025
30,38,515,6.773,2025
30,39,456,6.949,2025
30,40,490,7.087,2025
30,41,484,6.545,2025
30,42,515,7.994,2025
30,43,138,1.331,2025
30,44,219,2.846,2025
30,45,319,4.215,2025
30,46,308,3.954,2025
30,47,374,4.876,2025
30,48,593,9.554,2025
30,49,251,3.151,2025
30,50,413,5.065,2025
31,1,974,12.144,2025
31,2,435,5.955,2025
31,3,348,4.796,2025
31,4,709,10.278,2025
31,5,447,6.216,2025
31,6,183,1.948,2025
31,7,580,8.303,2025
31,8,222,3.174,2025
31,9,206,2.423,2025
31,10,488,7.232,2025
31,11,316,4.054,2025
31,12,447,5.85,2025
31,13,614,8.595,2025
31,14,948,12.252,2025
31,15,40,0.396,2025
31,16,563,8.389,2025
31,17,554,8.407,2025
31,18,320,4.279,2025
31,19,391,4.261,2025
31,20,297,3.879,2025
31,21,420,5.178,2025
31,22,994,12.312,2025
31,23,301,4.493,2025
31,24,536,9.536,2025
31,25,479,6.556,2025
31,26,549,7.606,2025
31,27,387,4.821,2025
31,28,519,8.015,2025
31,29,1006,12.431,2025
31,30,258,3.661,2025
31,31,0,0.0,2025
31,32,382,4.492,2025
31,33,202,1.905,2025
31,34,312,4.336,2025
31,35,523,7.075,2025
31,36,209,1.95,2025
31,37,636,8.773,2025
31,38,613,8.365,2025
31,39,318,5.005,2025
31,40,331,4.745,2025
31,41,582,8.137,2025
31,42,377,6.051,2025
31,43,356,4.726,2025
31,44,129,1.613,2025
31,45,379,5.378,2025
31,46,148,1.622,2025
31,47,609,8.923,2025
31,48,455,7.611,2025
31,49,327,4.48,2025
31,50,347,4.564,2025
32,1,1038,11.645,2025
32,2,389,4.176,2025
32,3,529,6.69,2025
32,4,620,6.875,2025
32,5,464,5.204,2025
32,6,349,3.97,2025
32,7,471,5.618,2025
32,8,129,1.009,2025
32,9,297,2.579,2025
32,10,429,5.431,2025
32,11,348,3.618,2025
32,12,463,4.837,2025
32,13,568,6.816,2025
32,14,1012,11.753,2025
32,15,357,3.827,2025
32,16,557,6.432,2025
32,17,520,5.923,2025
32,18,219,2.064,2025
32,19,425,4.089,2025
32,20,253,2.125,2025
32,21,349,3.301,2025
32,22,1058,11.813,2025
32,23,483,6.386,2025
32,24,718,11.429,2025
32,25,433,4.777,2025
32,26,524,5.606,2025
32,27,308,3.167,2025
32,28,700,9.908,2025
32,29,1070,11.932,2025
32,30,186,1.784,2025
32,31,350,3.937,2025
32,32,0,0.0,2025
32,33,457,4.725,2025
32,34,376,3.888,2025
32,35,540,6.063,2025
32,36,464,4.77,2025
32,37,590,6.994,2025
32,38,567,6.586,2025
32,39,500,6.899,2025
32,40,533,7.037,2025
32,41,536,6.358,2025
32,42,559,7.944,2025
32,43,284,2.849,2025
32,44,263,2.796,2025
32,45,371,4.028,2025
32,46,352,3.904,2025
32,47,500,6.238,2025
32,48,637,9.504,2025
32,49,303,2.964,2025
32,50,411,4.116,2025
33,1,1054,12.617,2025
33,2,574,7.36,2025
33,3,341,4.012,2025
33,4,788,10.754,2025
33,5,571,7.641,2025
33,6,365,4.383,2025
33,7,734,10.293,2025
33,8,361,4.579,2025
33,9,345,3.828,2025
33,10,642,9.222,2025
33,11,455,5.459,2025
33,12,586,7.255,2025
33,13,753,10.0,2025
33,14,1028,12.725,2025
33,15,245,2.347,2025
33,16,642,8.865,2025
33,17,559,7.563,2025
33,18,460,5.684,2025
33,19,545,6.251,2025
33,20,436,5.284,2025
33,21,560,6.583,2025
33,22,1073,12.785,2025
33,23,295,3.708,2025
33,24,529,8.751,2025
33,25,618,7.961,2025
33,26,688,9.011,2025
33,27,541,6.811,2025
33,28,512,7.23,2025
33,29,1085,12.904,2025
33,30,397,5.066,2025
33,31,222,2.344,2025
33,32,521,5.897,2025
33,33,0,0.0,2025
33,34,391,4.809,2025
33,35,609,7.998,2025
33,36,22,0.186,2025
33,37,775,10.178,2025
33,38,752,9.77,2025
33,39,312,4.221,2025
33,40,410,5.218,2025
33,41,721,9.542,2025
33,42,371,5.266,2025
33,43,495,6.131,2025
33,44,269,3.018,2025
33,45,519,6.783,2025
33,46,367,4.317,2025
33,47,763,10.913,2025
33,48,448,6.826,2025
33,49,466,5.885,2025
33,50,426,5.037,2025
34,1,818,8.971,2025
34,2,411,4.816,2025
34,3,467,5.725,2025
34,4,453,5.164,2025
34,5,336,3.995,2025
34,6,436,4.603,2025
34,7,586,7.297,2025
34,8,321,3.883,2025
34,9,323,3.484,2025
34,10,544,7.11,2025
34,11,203,1.775,2025
34,12,391,4.566,2025
34,13,500,6.456,2025
34,14,792,9.079,2025
34,15,388,4.617,2025
34,16,348,4.151,2025
34,17,324,3.917,2025
34,18,296,3.14,2025
34,19,615,6.471,2025
34,20,340,3.455,2025
34,21,510,5.719,2025
34,22,838,9.139,2025
34,23,423,5.199,2025
34,24,583,9.184,2025
34,25,455,5.417,2025
34,26,463,5.848,2025
34,27,486,5.834,2025
34,28,627,9.139,2025
34,29,850,9.258,2025
34,30,348,4.202,2025
34,31,365,4.614,2025
34,32,365,3.622,2025
34,33,344,3.501,2025
34,34,0,0.0,2025
34,35,374,4.352,2025
34,36,344,3.546,2025
34,37,522,6.634,2025
34,38,556,6.874,2025
34,39,362,4.532,2025
34,40,314,4.037,2025
34,41,558,6.998,2025
34,42,486,7.175,2025
34,43,445,5.267,2025
34,44,276,2.654,2025
34,45,241,2.498,2025
34,46,438,4.537,2025
34,47,615,7.917,2025
34,48,573,8.02,2025
34,49,255,2.642,2025
34,50,46,0.386,2025
35,1,763,8.728,2025
35,2,232,2.737,2025
35,3,536,7.573,2025
35,4,100,0.87,2025
35,5,88,0.944,2025
35,6,513,6.938,2025
35,7,577,7.739,2025
35,8,395,5.486,2025
35,9,397,5.087,2025
35,10,535,7.552,2025
35,11,238,2.942,2025
35,12,144,1.515,2025
35,13,166,2.131,2025
35,14,737,8.836,2025
35,15,521,6.795,2025
35,16,127,1.547,2025
35,17,73,0.67,2025
35,18,369,4.743,2025
35,19,693,8.806,2025
35,20,413,5.058,2025
35,21,584,7.322,2025
35,22,783,8.896,2025
35,23,493,7.047,2025
35,24,602,10.108,2025
35,25,360,4.504,2025
35,26,128,1.523,2025
35,27,559,7.437,2025
35,28,653,9.917,2025
35,29,795,9.015,2025
35,30,421,5.805,2025
35,31,514,6.905,2025
35,32,438,5.225,2025
35,33,570,7.264,2025
35,34,365,4.807,2025
35,35,0,0.0,2025
35,36,577,7.309,2025
35,37,188,2.309,2025
35,38,222,2.549,2025
35,39,423,6.263,2025
35,40,341,4.961,2025
35,41,199,2.406,2025
35,42,672,10.483,2025
35,43,544,7.057,2025
35,44,353,4.989,2025
35,45,180,2.399,2025
35,46,516,6.872,2025
35,47,607,8.359,2025
35,48,592,8.944,2025
35,49,251,3.1,2025
35,50,400,5.035,2025
36,1,1031,12.431,2025
36,2,552,7.174,2025
36,3,319,3.826,2025
36,4,766,10.568,2025
36,5,549,7.455,2025
36,6,343,4.197,2025
36,7,712,10.107,2025
36,8,339,4.393,2025
36,9,323,3.642,2025
36,10,620,9.036,2025
36,11,433,5.273,2025
36,12,563,7.069,2025
36,13,731,9.814,2025
36,14,1005,12.539,2025
36,15,222,2.161,2025
36,16,620,8.679,2025
36,17,537,7.377,2025
36,18,437,5.498,2025
36,19,522,6.065,2025
36,20,414,5.098,2025
36,21,537,6.397,2025
36,22,1051,12.599,2025
36,23,272,3.522,2025
36,24,507,8.565,2025
36,25,596,7.775,2025
36,26,665,8.825,2025
36,27,519,6.624,2025
36,28,490,7.044,2025
36,29,1063,12.718,2025
36,30,375,4.88,2025
36,31,200,2.158,2025
36,32,498,5.711,2025
36,33,99,0.736,2025
36,34,369,4.623,2025
36,35,587,7.812,2025
36,36,0,0.0,2025
36,37,753,9.992,2025
36,38,730,9.584,2025
36,39,289,4.035,2025
36,40,388,5.032,2025
36,41,699,9.356,2025
36,42,348,5.08,2025
36,43,472,5.945,2025
36,44,246,2.832,2025
36,45,496,6.597,2025
36,46,345,4.131,2025
36,47,741,10.727,2025
36,48,426,6.64,2025
36,49,444,5.699,2025
36,50,404,4.851,2025
37,1,895,10.645,2025
37,2,184,2.083,2025
37,3,656,9.622,2025
37,4,231,2.525,2025
37,5,166,2.236,2025
37,6,522,7.308,2025
37,7,536,7.336,2025
37,8,364,5.236,2025
37,9,359,4.837,2025
37,10,494,7.149,2025
37,11,295,3.897,2025
37,12,166,1.869,2025
37,13,176,2.046,2025
37,14,869,10.753,2025
37,15,519,7.294,2025
37,16,259,3.464,2025
37,17,222,2.955,2025
37,18,339,4.493,2025
37,19,701,9.176,2025
37,20,375,4.808,2025
37,21,594,7.474,2025
37,22,915,10.813,2025
37,23,610,9.318,2025
37,24,734,12.025,2025
37,25,312,3.956,2025
37,26,99,0.878,2025
37,27,528,7.187,2025
37,28,827,12.84,2025
37,29,927,10.932,2025
37,30,391,5.555,2025
37,31,513,7.404,2025
37,32,408,4.975,2025
37,33,583,7.657,2025
37,34,411,5.661,2025
37,35,192,2.128,2025
37,36,591,7.702,2025
37,37,0,0.0,2025
37,38,175,1.816,2025
37,39,555,8.18,2025
37,40,473,6.878,2025
37,41,144,1.588,2025
37,42,685,10.876,2025
37,43,503,6.654,2025
37,44,386,5.694,2025
37,45,238,3.312,2025
37,46,524,7.242,2025
37,47,564,8.2,2025
37,48,724,10.861,2025
37,49,222,2.968,2025
37,50,446,5.889,2025
38,1,964,11.393,2025
38,2,247,2.893,2025
38,3,719,10.432,2025
38,4,240,2.791,2025
38,5,234,2.984,2025
38,6,585,8.118,2025
38,7,598,8.087,2025
38,8,428,6.046,2025
38,9,422,5.647,2025
38,10,556,7.9,2025
38,11,365,4.61,2025
38,12,229,2.679,2025
38,13,79,0.87,2025
38,14,938,11.501,2025
38,15,582,8.104,2025
38,16,327,4.212,2025
38,17,291,3.703,2025
38,18,402,5.303,2025
38,19,765,9.986,2025
38,20,438,5.618,2025
38,21,657,8.273,2025
38,22,983,11.561,2025
38,23,673,10.128,2025
38,24,803,12.773,2025
38,25,375,4.766,2025
38,26,123,1.363,2025
38,27,592,7.997,2025
38,28,854,12.582,2025
38,29,995,11.68,2025
38,30,454,6.365,2025
38,31,576,8.214,2025
38,32,471,5.785,2025
38,33,647,8.467,2025
38,34,475,6.471,2025
38,35,236,2.67,2025
38,36,654,8.512,2025
38,37,101,1.048,2025
38,38,0,0.0,2025
38,39,623,8.928,2025
38,40,541,7.626,2025
38,41,62,0.44,2025
38,42,749,11.686,2025
38,43,567,7.453,2025
38,44,449,6.504,2025
38,45,308,4.067,2025
38,46,587,8.052,2025
38,47,628,9.01,2025
38,48,793,11.609,2025
38,49,285,3.778,2025
38,50,510,6.699,2025
39,1,946,11.811,2025
39,2,540,7.665,2025
39,3,113,1.31,2025
39,4,527,7.564,2025
39,5,396,5.872,2025
39,6,443,6.561,2025
39,7,812,12.471,2025
39,8,503,7.295,2025
39,9,381,4.568,2025
39,10,720,11.4,2025
39,11,385,5.187,2025
39,12,452,6.443,2025
39,13,582,8.722,2025
39,14,920,11.919,2025
39,15,323,4.525,2025
39,16,380,5.675,2025
39,17,372,5.693,2025
39,18,478,6.552,2025
39,19,623,8.429,2025
39,20,521,6.867,2025
39,21,638,8.761,2025
39,22,966,11.979,2025
39,23,69,0.784,2025
39,24,361,5.997,2025
39,25,636,8.829,2025
39,26,545,8.114,2025
39,27,620,8.988,2025
39,28,320,4.011,2025
39,29,978,12.098,2025
39,30,475,7.244,2025
39,31,300,4.522,2025
39,32,546,7.034,2025
39,33,385,4.657,2025
39,34,357,4.905,2025
39,35,434,6.229,2025
39,36,384,4.702,2025
39,37,604,8.9,2025
39,38,638,9.14,2025
39,39,0,0.0,2025
39,40,163,2.028,2025
39,41,615,8.997,2025
39,42,263,3.521,2025
39,43,573,8.309,2025
39,44,424,4.714,2025
39,45,425,5.906,2025
39,46,446,6.495,2025
39,47,842,13.091,2025
39,48,350,4.833,2025
39,49,436,6.053,2025
39,50,392,5.133,2025
40,1,851,10.519,2025
40,2,445,6.372,2025
40,3,257,3.246,2025
40,4,432,6.271,2025
40,5,302,4.579,2025
40,6,454,5.969,2025
40,7,669,9.446,2025
40,8,404,6.032,2025
40,9,315,3.878,2025
40,10,627,9.259,2025
40,11,286,3.924,2025
40,12,357,5.15,2025
40,13,487,7.429,2025
40,14,825,10.627,2025
40,15,364,5.095,2025
40,16,286,4.382,2025
40,17,277,4.4,2025
40,18,379,5.289,2025
40,19,634,7.837,2025
40,20,423,5.604,2025
40,21,593,7.868,2025
40,22,871,10.687,2025
40,23,213,2.72,2025
40,24,323,5.781,2025
40,25,538,7.566,2025
40,26,450,6.821,2025
40,27,569,7.983,2025
40,28,374,5.59,2025
40,29,883,10.806,2025
40,30,431,6.351,2025
40,31,341,5.092,2025
40,32,448,5.771,2025
40,33,319,3.966,2025
40,34,291,4.214,2025
40,35,340,4.936,2025
40,36,318,4.011,2025
40,37,509,7.607,2025
40,38,543,7.847,2025
40,39,144,1.936,2025
40,40,0,0.0,2025
40,41,520,7.704,2025
40,42,479,8.338,2025
40,43,528,7.416,2025
40,44,294,4.02,2025
40,45,324,4.647,2025
40,46,456,5.903,2025
40,47,698,10.066,2025
40,48,313,4.617,2025
40,49,338,4.791,2025
40,50,326,4.442,2025
41,1,932,11.015,2025
41,2,216,2.515,2025
41,3,688,10.054,2025
41,4,208,2.413,2025
41,5,203,2.606,2025
41,6,554,7.74,2025
41,7,568,7.768,2025
41,8,396,5.668,2025
41,9,391,5.269,2025
41,10,526,7.581,2025
41,11,334,4.232,2025
41,12,198,2.301,2025
41,13,48,0.492,2025
41,14,906,11.123,2025
41,15,551,7.726,2025
41,16,296,3.834,2025
41,17,259,3.325,2025
41,18,371,4.925,2025
41,19,733,9.608,2025
41,20,407,5.24,2025
41,21,626,7.895,2025
41,22,952,11.183,2025
41,23,642,9.75,2025
41,24,771,12.395,2025
41,25,344,4.388,2025
41,26,92,0.985,2025
41,27,561,7.619,2025
41,28,822,12.204,2025
41,29,964,11.302,2025
41,30,423,5.987,2025
41,31,545,7.836,2025
41,32,440,5.407,2025
41,33,615,8.089,2025
41,34,443,6.093,2025
41,35,204,2.292,2025
41,36,623,8.134,2025
41,37,70,0.67,2025
41,38,62,0.392,2025
41,39,592,8.55,2025
41,40,510,7.248,2025
41,41,0,0.0,2025
41,42,718,11.308,2025
41,43,535,7.075,2025
41,44,418,6.126,2025
41,45,276,3.689,2025
41,46,556,7.674,2025
41,47,597,8.632,2025
41,48,761,11.231,2025
41,49,254,3.4,2025
41,50,478,6.321,2025
42,1,1110,14.191,2025
42,2,594,8.382,2025
42,3,306,3.359,2025
42,4,804,11.132,2025
42,5,606,8.643,2025
42,6,385,5.405,2025
42,7,754,11.315,2025
42,8,381,5.601,2025
42,9,365,4.85,2025
42,10,662,10.244,2025
42,11,475,6.481,2025
42,12,606,8.276,2025
42,13,773,11.022,2025
42,14,1084,14.299,2025
42,15,265,3.369,2025
42,16,658,9.243,2025
42,17,649,9.261,2025
42,18,460,6.228,2025
42,19,565,7.273,2025
42,20,456,6.306,2025
42,21,580,7.605,2025
42,22,1130,14.359,2025
42,23,260,3.055,2025
42,24,461,6.907,2025
42,25,638,8.983,2025
42,26,708,10.033,2025
42,27,561,7.833,2025
42,28,443,5.386,2025
42,29,1142,14.478,2025
42,30,417,6.088,2025
42,31,242,3.366,2025
42,32,541,6.919,2025
42,33,337,3.952,2025
42,34,448,6.383,2025
42,35,666,9.572,2025
42,36,344,3.997,2025
42,37,795,11.2,2025
42,38,772,10.792,2025
42,39,277,3.568,2025
42,40,440,5.596,2025
42,41,741,10.564,2025
42,42,0,0.0,2025
42,43,515,7.153,2025
42,44,289,4.04,2025
42,45,539,7.805,2025
42,46,387,5.339,2025
42,47,783,11.935,2025
42,48,380,4.982,2025
42,49,486,6.906,2025
42,50,483,6.611,2025
43,1,1079,12.899,2025
43,2,429,5.43,2025
43,3,578,7.807,2025
43,4,660,8.129,2025
43,5,504,6.458,2025
43,6,398,5.087,2025
43,7,357,4.121,2025
43,8,178,2.126,2025
43,9,388,4.723,2025
43,10,315,3.934,2025
43,11,389,4.872,2025
43,12,504,6.091,2025
43,13,608,8.07,2025
43,14,1053,13.007,2025
43,15,405,4.944,2025
43,16,597,7.686,2025
43,17,560,7.177,2025
43,18,241,2.675,2025
43,19,421,4.191,2025
43,20,319,3.494,2025
43,21,98,0.706,2025
43,22,1098,13.067,2025
43,23,532,7.503,2025
43,24,766,12.546,2025
43,25,338,3.341,2025
43,26,564,6.86,2025
43,27,279,2.558,2025
43,28,749,11.025,2025
43,29,1110,13.186,2025
43,30,143,1.331,2025
43,31,399,5.054,2025
43,32,326,3.154,2025
43,33,505,5.842,2025
43,34,471,5.904,2025
43,35,581,7.317,2025
43,36,513,5.887,2025
43,37,630,8.248,2025
43,38,607,7.84,2025
43,39,549,8.016,2025
43,40,582,8.154,2025
